1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.1735E+04,  0.3000E+01,  0.99688679023162E-12, -0.58748591305363E-12, -0.53202426893275E-09,  0.19764775802650E-08, -0.12001354158809E+02, -0.12231002542599E+02, -0.92740685563832E+01, -0.87041081076162E+01, -0.11936622203808E+02, -0.53252998559853E+00, -0.86889182055942E+01,  0.18337418488533E+01
    0.1760E+04,  0.3000E+01,  0.91100072856322E-12, -0.55260803321645E-12, -0.44431067228305E-09,  0.18073445599278E-08, -0.12040481275704E+02, -0.12257582806071E+02, -0.93523132549383E+01, -0.87429590437809E+01, -0.11972445070148E+02, -0.54525429492271E+00, -0.87302169301706E+01,  0.18118522720815E+01
    0.1786E+04,  0.3000E+01,  0.83339095132229E-12, -0.52225085673452E-12, -0.36987202419526E-09,  0.16567663391412E-08, -0.12079151219276E+02, -0.12282120838902E+02, -0.94319485159328E+01, -0.87807387376743E+01, -0.12007222451291E+02, -0.55979048123471E+00, -0.87701771225619E+01,  0.17904438609891E+01
    0.1811E+04,  0.3000E+01,  0.76297602344897E-12, -0.49539279127637E-12, -0.30633012181075E-09,  0.15222246593137E-08, -0.12117489109552E+02, -0.12305050317354E+02, -0.95138102963929E+01, -0.88175212469741E+01, -0.12041103815253E+02, -0.57587601945140E+00, -0.88089008492913E+01,  0.17693824140516E+01
    0.1837E+04,  0.3000E+01,  0.69887871702824E-12, -0.47127471957801E-12, -0.25179411424186E-09,  0.14015794824935E-08, -0.12155598184906E+02, -0.12326725856320E+02, -0.95989544258650E+01, -0.88533822686996E+01, -0.12074208386132E+02, -0.59328907735083E+00, -0.88464847290784E+01,  0.17485504774338E+01
    0.1862E+04,  0.3000E+01,  0.64037541941856E-12, -0.44933027120182E-12, -0.20475436320193E-09,  0.12930110308613E-08, -0.12193565346671E+02, -0.12347434322175E+02, -0.96887668348944E+01, -0.88883977700757E+01, -0.12106631963581E+02, -0.61184385084409E+00, -0.88830196931579E+01,  0.17278469387512E+01
    0.1888E+04,  0.3000E+01,  0.58686013459154E-12, -0.42913503964376E-12, -0.16400001175341E-09,  0.11949704719896E-08, -0.12231465391108E+02, -0.12367406023098E+02, -0.97851561208277E+01, -0.89226428261053E+01, -0.12138452154766E+02, -0.63138557638883E+00, -0.89185908262106E+01,  0.17071861644793E+01
    0.1913E+04,  0.3000E+01,  0.53781851037857E-12, -0.41036950784806E-12, -0.12855487035564E-09,  0.11061380362127E-08, -0.12269364254517E+02, -0.12386824916574E+02, -0.98909114652793E+01, -0.89561906735514E+01, -0.12169732373164E+02, -0.65178575980551E+00, -0.89532773004791E+01,  0.16864968233175E+01
    0.1939E+04,  0.3000E+01,  0.49280882159677E-12, -0.39279190595668E-12, -0.97627485780569E-10,  0.10253875089943E-08, -0.12307321526622E+02, -0.12405837470057E+02, -0.10010427895014E+02, -0.89891119773265E+01, -0.12200524894859E+02, -0.67293787730339E+00, -0.89871524043861E+01,  0.16657205199844E+01
    0.1964E+04,  0.3000E+01,  0.45144783223625E-12, -0.37621827880296E-12, -0.70572210275358E-10,  0.95175617848188E-09, -0.12345392428032E+02, -0.12424560107801E+02, -0.10151366280534E+02, -0.90214742952103E+01, -0.12230873200858E+02, -0.69475363895075E+00, -0.90202836587859E+01,  0.16448103423299E+01
