1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.1611E+04,  0.3000E+01,  0.967566584741E-12, -0.760187148725E-12, -0.495609863256E-09,  0.145137659335E-08, -0.120143191386E+02, -0.121190794766E+02, -0.930486005921E+01, -0.883821988515E+01, -0.119099270806E+02, -0.665941286390E+00, -0.881426997162E+01,  0.189985703957E+01
    0.1636E+04,  0.3000E+01,  0.879654532430E-12, -0.682654226178E-12, -0.433319536362E-09,  0.135523010158E-08, -0.120556878553E+02, -0.121657992168E+02, -0.936319173021E+01, -0.886798696061E+01, -0.119533226271E+02, -0.659964541144E+00, -0.884685028583E+01,  0.188026224212E+01
    0.1662E+04,  0.3000E+01,  0.802570862064E-12, -0.616908909056E-12, -0.377584094501E-09,  0.126656774471E-08, -0.120955166117E+02, -0.122097789579E+02, -0.942298630838E+01, -0.889737157621E+01, -0.119947023544E+02, -0.655340691803E+00, -0.887888293331E+01,  0.186052377483E+01
    0.1687E+04,  0.3000E+01,  0.734431916871E-12, -0.560955514170E-12, -0.327606557911E-09,  0.118464318603E-08, -0.121340484579E+02, -0.122510715785E+02, -0.948464741327E+01, -0.892641243925E+01, -0.120342554709E+02, -0.652271683547E+00, -0.891041008980E+01,  0.184059787957E+01
    0.1713E+04,  0.3000E+01,  0.673748939437E-12, -0.513144053788E-12, -0.282713764065E-09,  0.110879804234E-08, -0.121715019054E+02, -0.122897606992E+02, -0.954865304715E+01, -0.895514754951E+01, -0.120721633733E+02, -0.650899705673E+00, -0.894147043692E+01,  0.182045012621E+01
    0.1738E+04,  0.3000E+01,  0.619337650492E-12, -0.472108223319E-12, -0.242333680022E-09,  0.103845138420E-08, -0.122080725178E+02, -0.123259584348E+02, -0.961558622255E+01, -0.898361383044E+01, -0.121085970216E+02, -0.651313604900E+00, -0.897209935452E+01,  0.180005415701E+01
    0.1764E+04,  0.3000E+01,  0.570249945083E-12, -0.436715280271E-12, -0.205977142454E-09,  0.973090286882E-09, -0.122439347479E+02, -0.123598016122E+02, -0.968618097117E+01, -0.901184686243E+01, -0.121437150322E+02, -0.653556414975E+00, -0.900232912762E+01,  0.177939051644E+01
    0.1789E+04,  0.3000E+01,  0.525721917092E-12, -0.406025308507E-12, -0.173223153124E-09,  0.912261395307E-09, -0.122792439171E+02, -0.123914468950E+02, -0.976139406034E+01, -0.903988070304E+01, -0.121776625201E+02, -0.657633259528E+00, -0.903218916208E+01,  0.175844558294E+01
    0.1814E+04,  0.3000E+01,  0.485134046166E-12, -0.379257947018E-12, -0.143707026950E-09,  0.855563443932E-09, -0.123141382460E+02, -0.124210653102E+02, -0.984252199532E+01, -0.906774778001E+01, -0.122105706270E+02, -0.663519046170E+00, -0.906170620321E+01,  0.173721061028E+01
    0.1840E+04,  0.3000E+01,  0.447980519607E-12, -0.355765098677E-12, -0.117110827204E-09,  0.802640659659E-09, -0.123487408708E+02, -0.124488366594E+02, -0.993140295141E+01, -0.909547884383E+01, -0.122425566215E+02, -0.671165550045E+00, -0.909090455293E+01,  0.171568087938E+01
    0.1865E+04,  0.3000E+01,  0.413845468122E-12, -0.335008461871E-12, -0.931556337231E-10,  0.753176969945E-09, -0.123831617962E+02, -0.124749442231E+02, -0.100307908754E+02, -0.912310296797E+01, -0.122737244327E+02, -0.680507651738E+00, -0.911980628152E+01,  0.169385495734E+01
    0.1891E+04,  0.3000E+01,  0.382384470925E-12, -0.316540975432E-12, -0.715952798207E-10,  0.706890936920E-09, -0.124174997532E+02, -0.124995700637E+02, -0.101451156092E+02, -0.915064758641E+01, -0.123041654841E+02, -0.691468629926E+00, -0.914843143091E+01,  0.167173405715E+01
    0.1916E+04,  0.3000E+01,  0.353310101954E-12, -0.299991456013E-12, -0.522112659691E-10,  0.663531340206E-09, -0.124518439449E+02, -0.125228911141E+02, -0.102822357763E+02, -0.917813855953E+01, -0.123339597106E+02, -0.703964507915E+00, -0.917679820761E+01,  0.164932148998E+01
    0.1942E+04,  0.3000E+01,  0.326380592517E-12, -0.285051852075E-12, -0.348086165672E-10,  0.622873335061E-09, -0.124862756735E+02, -0.125450761329E+02, -0.104583132370E+02, -0.920560026069E+01, -0.123631766630E+02, -0.717907517269E+00, -0.920492316337E+01,  0.162662220088E+01
    0.1967E+04,  0.3000E+01,  0.301390908936E-12, -0.271466651235E-12, -0.192124928507E-10,  0.584715117612E-09, -0.125208698518E+02, -0.125662835144E+02, -0.107164162811E+02, -0.923305567748E+01, -0.123918766293E+02, -0.733208777602E+00, -0.923282136319E+01,  0.160364237876E+01
    0.1993E+04,  0.3000E+01,  0.278165709614E-12, -0.259024065758E-12, -0.526541251399E-11,  0.548875034712E-09, -0.125556964079E+02, -0.125866598840E+02, -0.112785675987E+02, -0.926052652242E+01, -0.124201117218E+02, -0.749780306389E+00, -0.926050653981E+01,  0.158038913148E+01
    0.2018E+04,  0.1100E+03,  0.256553770091E-12, -0.247548690544E-12,  0.717504333726E-11,  0.515189081972E-09, -0.125908215989E+02, -0.126063393666E+02, -0.111441754714E+02, -0.928803334924E+01, -0.124479268982E+02, -0.767536473424E+00, -0.928799123510E+01,  0.155687021743E+01
    0.2043E+04,  0.1100E+03,  0.236423558351E-12, -0.236895383311E-12,  0.182381312389E-10,  0.483508739402E-09, -0.126263092505E+02, -0.126254434029E+02, -0.107390196635E+02, -0.931559567165E+01, -0.124753608973E+02, -0.786395006672E+00, -0.931528692835E+01,  0.153309382583E+01
    0.2069E+04,  0.1100E+03,  0.217659713898E-12, -0.226944161147E-12,  0.280415305330E-10,  0.453699099827E-09, -0.126622219460E+02, -0.126440809864E+02, -0.105521982859E+02, -0.934323208241E+01, -0.125024470815E+02, -0.806277644072E+00, -0.934240415222E+01,  0.150906839831E+01
    0.2094E+04,  0.1100E+03,  0.200160238609E-12, -0.217595943468E-12,  0.366926733950E-10,  0.425637250503E-09, -0.126986221899E+02, -0.126623492052E+02, -0.104354206448E+02, -0.937096037089E+01, -0.125292141840E+02, -0.827110511867E+00, -0.936935259689E+01,  0.148480248576E+01
    0.2120E+04,  0.4000E+01,  0.183834249334E-12, -0.208769000687E-12,  0.442898682143E-10,  0.399210873271E-09, -0.127355735740E+02, -0.126803339876E+02, -0.103536956120E+02, -0.939879763838E+01, -0.125556869650E+02, -0.848824296330E+00, -0.939614120319E+01,  0.146030463443E+01
    0.2145E+04,  0.4000E+01,  0.168600174649E-12, -0.200395991768E-12,  0.509232550474E-10,  0.374317033003E-09, -0.127731419798E+02, -0.126981109693E+02, -0.102930838437E+02, -0.942676041021E+01, -0.125818867823E+02, -0.871354263019E+00, -0.942277824569E+01,  0.143558329668E+01
    0.2171E+04,  0.4000E+01,  0.154384303382E-12, -0.192421493472E-12,  0.566756240744E-10,  0.350861128076E-09, -0.128113968575E+02, -0.127157464189E+02, -0.102466036890E+02, -0.945486474463E+01, -0.126078320840E+02, -0.894640166608E+00, -0.944927140639E+01,  0.141064676201E+01
    0.2196E+04,  0.4000E+01,  0.141119612194E-12, -0.184799940361E-12,  0.616231217847E-10,  0.328755980119E-09, -0.128504126257E+02, -0.127332981733E+02, -0.102102563044E+02, -0.948312633855E+01, -0.126335388322E+02, -0.918626084913E+00, -0.947562784007E+01,  0.138550310475E+01
    0.2222E+04,  0.4000E+01,  0.128744814871E-12, -0.177493907980E-12,  0.658358646887E-10,  0.307921043428E-09, -0.128902702529E+02, -0.127508165484E+02, -0.101815374560E+02, -0.951156063025E+01, -0.126590208655E+02, -0.943260202992E+00, -0.950185423191E+01,  0.136016014544E+01
    0.2247E+04,  0.4000E+01,  0.117203588046E-12, -0.170472682848E-12,  0.693784764221E-10,  0.288281717145E-09, -0.129310590927E+02, -0.127683452040E+02, -0.101587752417E+02, -0.954018289974E+01, -0.126842902078E+02, -0.968494566855E+00, -0.952795684831E+01,  0.133462542312E+01
    0.2273E+04,  0.4000E+01,  0.106443937551E-12, -0.163711072111E-12,  0.723105609922E-10,  0.269768745692E-09, -0.129728790685E+02, -0.127859219474E+02, -0.101407982692E+02, -0.956900836734E+01, -0.127093573321E+02, -0.994284821410E+00, -0.955394158160E+01,  0.130890617656E+01
    0.2298E+04,  0.4000E+01,  0.964176770643E-13, -0.157188413475E-12,  0.746871224342E-10,  0.252317695033E-09, -0.130158433359E+02, -0.128035794694E+02, -0.101267542729E+02, -0.959805229135E+01, -0.127342313832E+02, -0.102058994326E+01, -0.957981398928E+01,  0.128300933243E+01
    0.2323E+04,  0.4000E+01,  0.870799966147E-13, -0.150887752469E-12,  0.765589391731E-10,  0.235868494104E-09, -0.130600815965E+02, -0.128213460104E+02, -0.101160040929E+02, -0.962733006569E+01, -0.127589203686E+02, -0.104737197601E+01, -0.960557932843E+01,  0.125694149904E+01
    0.2349E+04,  0.4000E+01,  0.783891031358E-13, -0.144795159483E-12,  0.779728998220E-10,  0.220365032294E-09, -0.131057443044E+02, -0.128392459564E+02, -0.101080563140E+02, -0.965685731856E+01, -0.127834313188E+02, -0.107459577330E+01, -0.963124258587E+01,  0.123070896427E+01
    0.2374E+04,  0.4000E+01,  0.703059189533E-13, -0.138899163537E-12,  0.789723058983E-10,  0.205754805217E-09, -0.131530081108E+02, -0.128573003696E+02, -0.101025251809E+02, -0.968665001344E+01, -0.128077704252E+02, -0.110222875324E+01, -0.965680850463E+01,  0.120431769679E+01
    0.2400E+04,  0.4000E+01,  0.627938269831E-13, -0.133190283491E-12,  0.795971459465E-10,  0.191988602100E-09, -0.132020830480E+02, -0.128755274567E+02, -0.100991025041E+02, -0.971672455355E+01, -0.128319431560E+02, -0.113024066625E+01, -0.968228160701E+01,  0.117777334967E+01
    0.2425E+04,  0.4000E+01,  0.558184537206E-13, -0.127660640578E-12,  0.798843447672E-10,  0.179020229120E-09, -0.132532221985E+02, -0.128939429807E+02, -0.100975383227E+02, -0.974709789137E+01, -0.128559543559E+02, -0.115860337775E+01, -0.970766621489E+01,  0.115108126571E+01
    0.2451E+04,  0.4000E+01,  0.493474829183E-13, -0.122303638770E-12,  0.798679908172E-10,  0.166806263834E-09, -0.133067349946E+02, -0.129125606217E+02, -0.100976272407E+02, -0.977778764496E+01, -0.128798083304E+02, -0.118729066611E+01, -0.973296646745E+01,  0.112424648398E+01
    0.2476E+04,  0.4000E+01,  0.433504942927E-13, -0.117113701688E-12,  0.795795443386E-10,  0.155305836566E-09, -0.133630059462E+02, -0.129313922918E+02, -0.100991985519E+02, -0.980881222269E+01, -0.129035089190E+02, -0.121627803591E+01, -0.975818633675E+01,  0.109727374704E+01
    0.2502E+04,  0.4000E+01,  0.377988227417E-13, -0.112086056639E-12,  0.790480283711E-10,  0.144480435194E-09, -0.134225217262E+02, -0.129504484097E+02, -0.101021089578E+02, -0.984019095888E+01, -0.129270595571E+02, -0.124554254628E+01, -0.978332964135E+01,  0.107016750871E+01
    0.2527E+04,  0.4000E+01,  0.326654344602E-13, -0.107216557874E-12,  0.783002044697E-10,  0.134293730308E-09, -0.134859115612E+02, -0.129697381397E+02, -0.101062371038E+02, -0.987194426251E+01, -0.129504633301E+02, -0.127506265359E+01, -0.980840005836E+01,  0.104293194181E+01
    0.2552E+04,  0.4000E+01,  0.279248170569E-13, -0.102501542492E-12,  0.773607346866E-10,  0.124711418148E-09, -0.135540096634E+02, -0.129892695991E+02, -0.101114794145E+02, -0.990409378219E+01, -0.129737230194E+02, -0.130481806795E+01, -0.983340113393E+01,  0.101557094596E+01
    0.2578E+04,  0.4000E+01,  0.235528813493E-13, -0.979377134723E-13,  0.762523311579E-10,  0.115701079082E-09, -0.136279559557E+02, -0.130090500396E+02, -0.101177468747E+02, -0.993666259060E+01, -0.129968411438E+02, -0.133478962269E+01, -0.985833629265E+01,  0.988088155096E+00
    0.2603E+04,  0.4000E+01,  0.195268729619E-13, -0.935220452286E-13,  0.749958944594E-10,  0.107232049715E-09, -0.137093672992E+02, -0.130290860042E+02, -0.101249625108E+02, -0.996967539250E+01, -0.130198199941E+02, -0.136495915594E+01, -0.988320884571E+01,  0.960486944640E+00
    0.2629E+04,  0.4000E+01,  0.158252922148E-13, -0.892517078450E-13,  0.736106417467E-10,  0.992753069704E-10, -0.138006482620E+02, -0.130493834648E+02, -0.101330593960E+02, -0.100031587614E+02, -0.130426616649E+02, -0.139530940350E+01, -0.990802199821E+01,  0.932770438256E+00
    0.2654E+04,  0.4000E+01,  0.124278210760E-13, -0.851240067742E-13,  0.721142255764E-10,  0.918033627421E-10, -0.139056050079E+02, -0.130699479424E+02, -0.101419790559E+02, -0.100371414104E+02, -0.130653680816E+02, -0.142582390220E+01, -0.993277885563E+01,  0.904941514090E+00
    0.2680E+04,  0.4000E+01,  0.931525617903E-14, -0.811363353189E-13,  0.705228441985E-10,  0.847901678597E-10, -0.140308051971E+02, -0.130907846119E+02, -0.101516701808E+02, -0.100716545050E+02, -0.130879410254E+02, -0.145648690293E+01, -0.995748242960E+01,  0.877002810483E+00
    0.2705E+04,  0.4000E+01,  0.646944708490E-14, -0.772861376532E-13,  0.688513440270E-10,  0.782110243265E-10, -0.141891328350E+02, -0.131118983959E+02, -0.101620875776E+02, -0.101067320261E+02, -0.131103821546E+02, -0.148728329257E+01, -0.998213564297E+01,  0.848956731109E+00
    0.2731E+04,  0.4000E+01,  0.387323912271E-14, -0.735708805164E-13,  0.671133149207E-10,  0.720425048928E-10, -0.144119256901E+02, -0.131332940462E+02, -0.101731913096E+02, -0.101424111953E+02, -0.131326930249E+02, -0.151819852414E+01, -0.100067413344E+02,  0.820805449543E+00
    0.2756E+04,  0.4000E+01,  0.151042024854E-14, -0.699880320182E-13,  0.653211788415E-10,  0.662623791655E-10, -0.148209022009E+02, -0.131549762182E+02, -0.101849459862E+02, -0.101787329747E+02, -0.131548751065E+02, -0.154921855442E+01, -0.100313022626E+02,  0.792550913232E+00
    0.2782E+04,  0.4000E+01, -0.634328536407E-15, -0.665350462544E-13,  0.634862724042E-10,  0.608495455502E-10, -0.151976857506E+02, -0.131769495369E+02, -0.101973201718E+02, -0.102157426609E+02, -0.131769298007E+02, -0.158032978855E+01, -0.100558211096E+02,  0.764194846886E+00
    0.2807E+04,  0.4000E+01, -0.257547959406E-14, -0.632093526488E-13,  0.616189237832E-10,  0.557839684142E-10, -0.145891418868E+02, -0.131992186574E+02, -0.102102858912E+02, -0.102534905937E+02, -0.131988584542E+02, -0.161151903089E+01, -0.100803004844E+02,  0.735738755291E+00
    0.2832E+04,  0.4000E+01, -0.432670220998E-14, -0.600083491198E-13,  0.597285243982E-10,  0.510466199326E-10, -0.143638429946E+02, -0.132217883209E+02, -0.102238182144E+02, -0.102920330096E+02, -0.132206623724E+02, -0.164277344168E+01, -0.101047429256E+02,  0.707183925547E+00
    0.2858E+04,  0.4000E+01, -0.590090358045E-14, -0.569293983184E-13,  0.578235957648E-10,  0.466194261441E-10, -0.142290814816E+02, -0.132446634062E+02, -0.102378949052E+02, -0.103314330767E+02, -0.132423428316E+02, -0.167408049895E+01, -0.101291509042E+02,  0.678531428745E+00
    0.2883E+04,  0.4000E+01, -0.731026746151E-14, -0.539698263142E-13,  0.559118518620E-10,  0.424852168038E-10, -0.141360667332E+02, -0.132678489796E+02, -0.102524961232E+02, -0.103717621612E+02, -0.132639010905E+02, -0.170542796529E+01, -0.101535268257E+02,  0.649782121103E+00
    0.2909E+04,  0.4000E+01, -0.856629068152E-14, -0.511269232103E-13,  0.540002573383E-10,  0.386276786626E-10, -0.140672071927E+02, -0.132913503421E+02, -0.102676041705E+02, -0.104131013901E+02, -0.132853383998E+02, -0.173680385898E+01, -0.101778730321E+02,  0.620936644562E+00
    0.2934E+04,  0.4000E+01, -0.967981769166E-14, -0.483979452581E-13,  0.520950818521E-10,  0.350313118518E-10, -0.140141328221E+02, -0.133151730760E+02, -0.102832032753E+02, -0.104555435989E+02, -0.133066560118E+02, -0.176819642911E+01, -0.102021918037E+02,  0.591995426857E+00
    0.2960E+04,  0.4000E+01, -0.106610733064E-13, -0.457801181157E-13,  0.502019508174E-10,  0.316813890854E-10, -0.139721990704E+02, -0.133393230912E+02, -0.102992794061E+02, -0.104991957848E+02, -0.133278551888E+02, -0.179959413431E+01, -0.102264853603E+02,  0.562958681091E+00
    0.2985E+04,  0.4000E+01, -0.115196937662E-13, -0.432706409564E-13,  0.483258928035E-10,  0.285639174225E-10, -0.139385590658E+02, -0.133638066717E+02, -0.103158201138E+02, -0.105441822311E+02, -0.133489372109E+02, -0.183098562480E+01, -0.102507558630E+02,  0.533826404802E+00
    0.3011E+04,  0.4000E+01, -0.122647562418E-13, -0.408666911868E-13,  0.464713838191E-10,  0.256656023666E-10, -0.139113410788E+02, -0.133886305240E+02, -0.103328143950E+02, -0.105906485385E+02, -0.133699033828E+02, -0.186235972732E+01, -0.102750054143E+02,  0.504598378547E+00
    0.3036E+04,  0.4000E+01, -0.129048068819E-13, -0.385654295753E-13,  0.446423886914E-10,  0.229738140974E-10, -0.138892484902E+02, -0.134138018267E+02, -0.103502525755E+02, -0.106387668975E+02, -0.133907550400E+02, -0.189370543278E+01, -0.102992360595E+02,  0.475274164019E+00
    0.3061E+04,  0.4000E+01, -0.134478874995E-13, -0.363640056305E-13,  0.428423997343E-10,  0.204765556550E-10, -0.138713459327E+02, -0.134393282837E+02, -0.103681262110E+02, -0.106887430939E+02, -0.134114935545E+02, -0.192501188624E+01, -0.103234497865E+02,  0.445853101697E+00
    0.3087E+04,  0.4000E+01, -0.139015609775E-13, -0.342595630977E-13,  0.410744728883E-10,  0.181624329173E-10, -0.138569364310E+02, -0.134652181798E+02, -0.103864280012E+02, -0.107408259768E+02, -0.134321203397E+02, -0.195626837900E+01, -0.103476485266E+02,  0.416334308044E+00
    0.3112E+04,  0.4000E+01, -0.142729354731E-13, -0.322492454676E-13,  0.393412614952E-10,  0.160206262234E-10, -0.138454866976E+02, -0.134914804421E+02, -0.104051517183E+02, -0.107953205120E+02, -0.134526368541E+02, -0.198746434258E+01, -0.103718341539E+02,  0.386716672268E+00
    0.3138E+04,  0.4000E+01, -0.145686874841E-13, -0.303302014136E-13,  0.376450478639E-10,  0.140408635167E-10, -0.138365795727E+02, -0.135181247057E+02, -0.104242921463E+02, -0.108526061822E+02, -0.134730446057E+02, -0.201858934427E+01, -0.103960084850E+02,  0.356998852649E+00
    0.3163E+04,  0.4000E+01, -0.147950838432E-13, -0.284995900893E-13,  0.359877727692E-10,  0.122133948902E-10, -0.138298825694E+02, -0.135451613864E+02, -0.104438450304E+02, -0.109131636008E+02, -0.134933451543E+02, -0.204963308414E+01, -0.104201732784E+02,  0.327179272447E+00
    0.3189E+04,  0.4000E+01, -0.149580026954E-13, -0.267545862369E-13,  0.343710630150E-10,  0.105289684295E-10, -0.138251263929E+02, -0.135726017611E+02, -0.104638070360E+02, -0.109776141765E+02, -0.135135401141E+02, -0.208058539318E+01, -0.104443302334E+02,  0.297256115402E+00
    0.3214E+04,  0.4000E+01, -0.150629535111E-13, -0.250923850630E-13,  0.327962571857E-10,  0.897880726165E-11, -0.138220898643E+02, -0.136004580565E+02, -0.104841757165E+02, -0.110467813509E+02, -0.135336311554E+02, -0.211143623253E+01, -0.104684809886E+02,  0.267227320838E+00
    0.3240E+04,  0.4000E+01, -0.151150961821E-13, -0.235102068564E-13,  0.312644296992E-10,  0.755458772280E-11, -0.138205890849E+02, -0.136287435497E+02, -0.105049494890E+02, -0.111217892315E+02, -0.135536200059E+02, -0.214217569341E+01, -0.104926271205E+02,  0.237090578386E+00
    0.3265E+04,  0.4000E+01, -0.151192592469E-13, -0.220053013236E-13,  0.297764132674E-10,  0.624841857061E-11, -0.138204694861E+02, -0.136574726802E+02, -0.105261276166E+02, -0.112042298855E+02, -0.135735084513E+02, -0.217279399784E+01, -0.105167701411E+02,  0.206843322341E+00
    0.3291E+04,  0.4000E+01, -0.150799572839E-13, -0.205749516306E-13,  0.283328198630E-10,  0.505282117136E-11, -0.138215998887E+02, -0.136866611771E+02, -0.105477101996E+02, -0.112964660720E+02, -0.135932983353E+02, -0.220328149968E+01, -0.105409114956E+02,  0.176482725672E+00
    0.3316E+04,  0.4000E+01, -0.150014075140E-13, -0.192164781406E-13,  0.269340602850E-10,  0.396071059987E-11, -0.138238679912E+02, -0.137163262038E+02, -0.105696981722E+02, -0.114022268893E+02, -0.136129915594E+02, -0.223362868621E+01, -0.105650525596E+02,  0.146005693708E+00
    0.3341E+04,  0.4000E+01, -0.148875456458E-13, -0.179272418461E-13,  0.255803624077E-10,  0.296537759577E-11, -0.138271768939E+02, -0.137464865227E+02, -0.105920933070E+02, -0.115279199980E+02, -0.136325900816E+02, -0.226382617970E+01, -0.105891946352E+02,  0.115408857525E+00
